Date,Close,BBY,Close,BIIB,Close,BSX,Close,BXP,Close,COG,Close,GS,Close,INTC,Close,NEE,Close,AAL,Close,TXN
2009-07-30,36.73,-0.002828534,47.360001,-0.006913907,10.69,-0.010039617,53.529999,0.009348845,8.7775,0.010390016,162.419998,0.00804221,19.33,-0.001569876,57.540001,0.002194374,3.04,0.002866641,24.15,0.000179887
2009-07-31,37.369999,0.007502158,47.549999,0.001738809,10.74,0.002026576,52.900002,-0.005141547,8.7825,0.00024732,163.300003,0.002346692,19.25,-0.00180112,56.669998,-0.006616668,2.93,-0.016005963,24.049999,-0.001802072
2009-08-03,38.419998,0.012034252,48.360001,0.007335789,11.02,0.011177313,53.950001,0.008535769,9.2025,0.020287668,164.100006,0.002122404,19.370001,0.002698909,57.009998,0.002597828,2.74,-0.029117058,24.370001,0.005740484
2009-08-04,38.470001,0.00056486,48.610001,0.002239329,11,-0.000788909,57.099998,0.024644636,9.0825,-0.00570042,165.169998,0.002822567,19.32,-0.001122521,56.41,-0.004594926,3.01,0.040815933,24.6,0.00407956
2009-08-05,37.560001,-0.010396602,47.619999,-0.008936248,11.18,0.007049118,60.290001,0.023609198,8.8025,-0.013599373,168.639999,0.009029427,18.860001,-0.010465411,56.470001,0.000461696,3.26,0.034651104,24.379999,-0.003901424
2009-08-06,37.639999,0.000924008,46.650002,-0.008937715,11.17,-0.00038863,58.759998,-0.011163519,8.76,-0.002101928,166.75,-0.004894748,18.700001,-0.003700082,56.990002,0.003980877,3.06,-0.027496174,24.299999,-0.001427428
2009-08-07,39.75,0.02368753,47.279999,0.005825792,11.32,0.005793254,62.220001,0.024848241,8.8625,0.005052142,163.649994,-0.008149849,18.5,-0.004669901,56.82,-0.001297443,3.21,0.020783606,24.1,-0.003589213
2009-08-10,37.66,-0.023456817,47.93,0.00592997,11.22,-0.00385357,61.509998,-0.004984301,8.9275,0.003173611,160.360001,-0.008819943,18.76,0.006061106,57.240002,0.003198411,3.07,-0.019366657,23.65,-0.008185898
2009-08-11,36.77,-0.010386686,47.810001,-0.001088676,11.03,-0.007417344,59.799999,-0.012244536,8.805,-0.006000499,159.220001,-0.003098428,18.639999,-0.002786949,57.48,0.001817119,2.91,-0.023245386,23.639999,-0.000183691
2009-08-12,36.5,-0.003200765,49,0.010677327,11.2,0.00664251,59.650002,-0.001090714,8.9475,0.006972347,163.759995,0.012210194,18.809999,0.003942888,57.869999,0.002936715,3.04,0.018980595,23.879999,0.00438685
2009-08-13,37.009998,0.006026197,48.919998,-0.000709649,11.04,-0.006248949,59.27,-0.002775535,9.0525,0.005066826,164.479996,0.00190527,19.049999,0.005506185,57.049999,-0.006197834,3.13,0.012670754,24.540001,0.011840272
2009-08-14,36.439999,-0.006740705,48.779999,-0.001244644,11.14,0.003916117,58.529999,-0.005456411,8.775,-0.013521408,162.729996,-0.004645473,18.77,-0.006430685,56.82,-0.001754412,3.08,-0.006993621,23.959999,-0.01038778
2009-08-17,34.75,-0.020623547,48.25,-0.004744469,10.91,-0.00906044,54.959999,-0.027331801,8.475,-0.015107418,157.25,-0.01487696,18.450001,-0.007467879,56.419998,-0.003068163,2.91,-0.024657728,23.34,-0.011385944
2009-08-18,36.060001,0.016070926,48.349998,0.000899143,11.17,0.010228423,55.689999,0.005730494,8.675,0.010129777,160.479996,0.008830251,18.77,0.007467879,56.970001,0.004213161,2.93,0.002974631,23.84,0.009205399
2009-08-19,36.310001,0.003000526,49.029999,0.006065424,11.24,0.002713138,55.369999,-0.002502694,8.8675,0.009531714,159.929993,-0.001490987,18.799999,0.000693554,57.169998,0.00152195,2.89,-0.005969778,23.98,0.002542928
2009-08-20,36.709999,0.004758112,49.57,0.004757035,11.32,0.003080116,58.169998,0.021424533,9.0125,0.007044081,162.330002,0.006468876,18.709999,-0.002084062,57.34,0.001289512,3.01,0.017668653,24.110001,0.00234805
2009-08-21,37.490002,0.009131091,49.970001,0.003490439,11.37,0.001914038,59.400002,0.009087411,9.4125,0.018859711,163.509995,0.003145511,18.889999,0.004158171,58.029999,0.005194874,3.15,0.019744058,24.540001,0.007677348
2009-08-24,35.810001,-0.01991113,49.529999,-0.003841039,11.46,0.003424153,59.330002,-0.000512097,9.4275,0.000691552,162.580002,-0.002477181,18.76,-0.002999101,58.169998,0.001046486,3.19,0.005480129,24.200001,-0.006059192
2009-08-25,36.91,0.013139712,49.709999,0.001575435,11.57,0.004148741,59.560001,0.001680333,9.175,-0.011790468,164.940002,0.006258871,19.1,0.007800533,57.82,-0.002620962,3.45,0.034028412,24.379999,0.0032183
2009-08-26,37.290001,0.00444835,49.919998,0.001830805,11.43,-0.005287129,59.77,0.001528559,9.17,-0.000236737,165.949997,0.002651253,19.43,0.007439433,56.48,-0.010183399,3.76,0.03736875,24.459999,0.001422751
2009-08-27,37.470001,0.00209131,50.049999,0.001129514,11.49,0.002273798,60.810001,0.007491755,9.1,-0.003327943,165.020004,-0.002440656,19.469999,0.000893129,56.369999,-0.000846661,3.65,-0.01289498,24.52,0.001064031
2009-08-28,37.540001,0.000810575,49.93,-0.001042507,11.44,-0.001894004,61.119999,0.002208328,9.0575,-0.00203305,164.419998,-0.001581955,20.25,0.017059098,56.400002,0.000231092,3.57,-0.009624648,24.969999,0.007898059
2009-08-31,36.279999,-0.014827013,50.200001,0.00234216,11.75,0.011611842,60.580002,-0.003854055,8.8125,-0.011909213,165.460007,0.0027384,20.32,0.001498676,56.18,-0.001697385,3.4,-0.021189299,24.59,-0.006659996
2009-09-01,36.09,-0.002280384,49.240002,-0.008385664,11.25,-0.018885344,57.169998,-0.025161106,8.6775,-0.006704508,160.169998,-0.014111868,19.719999,-0.013016815,55.98,-0.001548841,3,-0.054357662,24.309999,-0.004973588
2009-09-02,37.43,0.015832945,49.189999,-0.000441248,11.13,-0.004657358,56.169998,-0.007663769,8.66,-0.00087673,158.539993,-0.004442335,19.469999,-0.005540959,55.470001,-0.00397472,3.13,0.018423083,24.09,-0.003948141
2009-09-03,39.650002,0.025023386,49.91,0.006310756,11.3,0.006583279,57.450001,0.009785632,8.6,-0.003019441,161.660004,0.008463751,19.42,-0.001116704,55.419998,-0.000391668,3.26,0.017673263,24.32,0.004126771
2009-09-04,39.41,-0.002636779,51.009998,0.009467737,11.36,0.002299888,58.150002,0.005259693,8.7375,0.006888738,162.970001,0.003505083,19.639999,0.004892236,55.130001,-0.002278505,3.38,0.0156991,24.860001,0.009537571
2009-09-08,41.119999,0.018446661,51.18,0.001444975,11.23,-0.004998575,60.900002,0.020067573,9.045,0.015021382,167.220001,0.011180553,19.799999,0.003523707,54.5,-0.004991498,3.42,0.005109406,25.059999,0.003479908
2009-09-09,41.139999,0.000211181,51.040001,-0.001189607,11.46,0.008804861,62.209999,0.009242887,9.13,0.004062206,170.270004,0.007849925,19.93,0.00284213,54.060001,-0.003520453,3.58,0.019856921,25.139999,0.001384207
2009-09-10,41.049999,-0.000951126,50.330002,-0.006083727,11.64,0.006768363,63.509998,0.008981905,9.4225,0.013695369,174.869995,0.011577151,19.76,-0.003720358,54.119999,0.000481731,4.02,0.050343026,25,-0.002425247
2009-09-11,39.759998,-0.013866797,50.84,0.004378594,11.34,-0.011339926,63.34,-0.00116404,9.3125,-0.00509986,174.699997,-0.0004224,19.51,-0.005529671,53.419998,-0.005653912,4.03,0.001078993,24.389999,-0.010728226
2009-09-14,40.41,0.007042497,50.830002,-8.54E-05,11.35,0.000382807,65.660004,0.015622846,9.3175,0.000233116,177.710007,0.007418986,19.360001,-0.003351894,54.939999,0.01218478,4.13,0.010645006,24.76,0.006538858
2009-09-15,38.32,-0.02306335,51.41,0.004927477,11.16,-0.007331667,66.349998,0.004540009,9.55,0.01070397,176.660004,-0.002573648,19.549999,0.004241364,54.369999,-0.004529322,4.4,0.027502625,24.83,0.001226079
2009-09-16,38.560001,0.002711536,51.549999,0.001181057,11.03,-0.005088682,69.879997,0.022511964,9.8075,0.011554945,179.869995,0.007820487,19.65,0.002215815,55.150002,0.006186208,4.38,-0.001978566,24.129999,-0.012419416
2009-09-17,37.59,-0.011064711,50.450001,-0.009367482,11.01,-0.000788193,69.889999,6.22E-05,9.59,-0.00973971,181.460007,0.003822201,19.41,-0.005337019,54.950001,-0.001577828,5.13,0.068643255,23.6,-0.009645301
2009-09-18,37.900002,0.003566907,50,-0.003891175,10.97,-0.001580691,70.550003,0.004082002,9.435,-0.007076703,183.179993,0.004097115,19.559999,0.003343293,55.029999,0.0006318,4.98,-0.012888022,24.059999,0.008383602
2009-09-21,38.450001,0.006257123,50.889999,0.007662438,11.04,0.002762446,68.160004,-0.014967429,9.325,-0.005093064,182.389999,-0.001877017,19.540001,-0.000444247,54.970001,-0.00047376,5.43,0.037570487,23.969999,-0.001627589
2009-09-22,38.32,-0.001470855,50.529999,-0.003083153,10.99,-0.001971381,70.510002,0.01472112,9.605,0.012848529,185.520004,0.007389724,19.530001,-0.000222316,54.299999,-0.005325923,5.23,-0.016298141,23.76,-0.00382158
2009-09-23,38.299999,-0.000226738,50.23,-0.002586111,10.82,-0.006770432,67.25,-0.020558438,9.22,-0.017766448,183.639999,-0.004423463,19.879999,0.007714093,53.869999,-0.003452854,4.52,-0.063363254,24.049999,0.005268626
2009-09-24,37.91,-0.004444978,50.23,0,10.63,-0.007693996,64.440002,-0.018536743,9.015,-0.00976519,183.059998,-0.001373828,19.540001,-0.007491777,53.939999,0.000563967,4.91,0.035943057,23.57,-0.00875548
2009-09-25,37.299999,-0.007044964,50.110001,-0.001038767,10.35,-0.011592915,65.599998,0.007748281,8.4225,-0.029524711,179.5,-0.008529,19.370001,-0.003794938,54.389999,0.003608117,4.96,0.004400184,23.35,-0.004072698
2009-09-28,37.73,0.004977985,50.57,0.003968542,10.81,0.018885344,67.290001,0.011046709,8.895,0.023704933,182.5,0.007198416,19.74,0.008217505,54.959999,0.004527665,4.94,-0.001754728,23.91,0.010292691
2009-09-29,37.860001,0.001493816,51.41,0.00715465,10.68,-0.005254441,65.669998,-0.010583532,8.935,0.001948604,183.580002,0.002562501,19.48,-0.005758196,55.139999,0.001420038,4.87,-0.006197988,23.549999,-0.006588683
2009-09-30,37.52,-0.003917791,50.52,-0.007584262,10.59,-0.003675293,65.550003,-0.000794287,8.9375,0.000121498,184.350006,0.001817786,19.57,0.002001873,55.23,0.000708289,4.7,-0.015431103,23.690001,0.002574186
2009-10-01,37.009998,-0.005943768,49.34,-0.010264197,10.25,-0.014172095,61.880001,-0.025022404,8.535,-0.020012529,178.990005,-0.012814376,18.9,-0.015129021,53.75,-0.011796575,4.26,-0.042688259,22.65,-0.019496873
2009-10-02,36.41,-0.007098383,48.889999,-0.003979117,10.01,-0.010289788,61.599998,-0.001969614,8.5575,0.001143382,179.610001,0.001501735,18.969999,0.001605504,53.23,-0.004222002,4.31,0.005067671,22.49,-0.003078751
2009-10-05,37.099998,0.008153207,48.540001,-0.003120247,10.12,0.004746435,63.77,0.015035719,8.7375,0.009040281,186.470001,0.016278458,19.1,0.002966059,53.450001,0.001791251,4.35,0.004011987,22.6,0.002118984
2009-10-06,37.869999,0.008921407,49.02,0.004273526,9.95,-0.007357432,63.400002,-0.002527145,9.03,0.014300562,186.979996,0.001186173,19.629999,0.01188691,53.889999,0.003560458,4.38,0.002984854,23.1,0.009503541
2009-10-07,38.099998,0.002629659,49.169998,0.001326884,10.15,0.008642962,63.009998,-0.002679806,8.945,-0.004107405,190.479996,0.008054227,19.75,0.002646822,52.889999,-0.008134617,4.25,-0.01308518,22.82,-0.00529634
2009-10-08,38.59,0.005549826,48.599998,-0.005063939,10.25,0.004257823,64.580002,0.010688588,9.2925,0.016552225,188.169998,-0.005298993,19.879999,0.002849258,53,0.000902311,4.37,0.012092507,22.530001,-0.005554429
2009-10-09,38.439999,-0.001691411,49.009998,0.003648433,10.29,0.001691509,65.669998,0.007268949,9.195,-0.004580836,189.300003,0.002600241,20.17,0.00628954,53.099998,0.000818635,4.47,0.009826086,23.639999,0.020886243
2009-10-12,39.110001,0.007504459,48.689999,-0.002844919,10,-0.012415375,65.480003,-0.001258312,9.4425,0.01153526,190.149994,0.001945695,20.4,0.004924269,53.299999,0.001632696,4.51,0.003869019,23.799999,0.002929485
2009-10-13,39.259998,0.001662446,48.799999,0.000980047,9.94,-0.002613616,64.360001,-0.007492648,9.5225,0.003663988,187.229996,-0.006720888,20.49,0.001911791,53.009998,-0.002369413,4.44,-0.006793572,23.620001,-0.003297027
2009-10-14,40.619999,0.014789635,50.040001,0.010897497,10.06,0.005211596,66.860001,0.016550337,9.775,0.011365785,192.279999,0.011558683,20.83,0.007147312,52.990002,-0.000163852,4.48,0.003895044,23.620001,0
2009-10-15,40.919998,0.003195695,49.790001,-0.002175175,10.1,0.001723393,66.32,-0.003521861,9.965,0.008360537,188.630005,-0.008323335,20.67,-0.003348793,53.75,0.006184533,4.52,0.003860421,23.25,-0.006856954
2009-10-16,40.73,-0.002021194,49.200001,-0.005177023,10.02,-0.003453652,63.139999,-0.021339947,9.8925,-0.003171244,184.369995,-0.009920532,20.18,-0.010419315,53.5,-0.002024687,4.29,-0.022681143,22.75,-0.009441556
2009-10-19,40.860001,0.001383963,49.389999,0.001673906,10.16,0.006025986,63.889999,0.005128311,9.9525,0.002626127,185.5,0.00265367,20.41,0.004921843,54.700001,0.009633552,4.18,-0.01128101,23.52,0.014455916
2009-10-20,39.790001,-0.011524423,48.060001,-0.011855242,8.57,-0.073912886,62.509998,-0.009483396,9.91,-0.001858532,184.960007,-0.001266081,20.18,-0.004921843,53.48,-0.009795936,4.35,0.017312975,23.66,0.002577423
2009-10-21,38.810001,-0.010830296,46.43,-0.014985092,8.21,-0.018637665,61.450001,-0.007427591,10.1,0.008247719,179.259995,-0.013594453,19.860001,-0.006941896,53.900002,0.003397383,3.87,-0.050778292,23,-0.012286904
2009-10-22,39.450001,0.007103365,47.23,0.007419262,8.38,0.008900862,63.23,0.012401288,9.9375,-0.007044232,183.690002,0.010602139,20.120001,0.005648732,53.560001,-0.002748205,3.86,-0.00112366,23.879999,0.016306468
2009-10-23,39.169998,-0.003093469,43.810001,-0.032644682,8.75,0.018764034,62.66,-0.003932791,9.725,-0.009387532,180.360001,-0.00794529,19.780001,-0.007401689,52.630001,-0.007607198,3.69,-0.019560939,23.5,-0.006966442
2009-10-26,39.389999,0.00243242,44.130001,0.003160674,8.47,-0.014124643,62.34,-0.002223593,9.5775,-0.006637449,179.369995,-0.002390433,19.83,0.001096405,52.130001,-0.004145645,3.37,-0.039396465,23.700001,0.003680502
2009-10-27,39.869999,0.005260255,44.549999,0.004113761,8.37,-0.005157952,60.91,-0.010078198,10.5125,0.040453848,178.610001,-0.001844023,19.74,-0.001975566,50.810001,-0.01113853,3.14,-0.030700253,23.799999,0.001828574
2009-10-28,38.580002,-0.014283979,43.529999,-0.010059041,8.12,-0.013169429,57.25,-0.026913108,9.96,-0.02344667,172.160004,-0.015973509,19.030001,-0.015908337,50.119999,-0.00593815,3.13,-0.001385311,23.440001,-0.006619313
2009-10-29,39.27,0.007698655,43.080002,-0.004512942,8.33,0.011088972,61.09,0.028194634,10.275,0.013522492,178.580002,0.015900559,19.219999,0.00431455,50.09,-0.000260022,3.21,0.010960695,23.92,0.008803549
2009-10-30,38.18,-0.012224977,42.130001,-0.009684245,8.12,-0.011088972,60.77,-0.002280889,9.6175,-0.028719636,170.169998,-0.02094983,19.110001,-0.002492651,49.099998,-0.008669557,3.06,-0.020783606,23.450001,-0.00861831
2009-11-02,38.889999,0.008002008,42.59,0.004716171,8.21,0.004787128,60.990002,0.001569411,9.74,0.005496762,170.679993,0.001299623,19.01,-0.002278593,49.040001,-0.000531004,2.91,-0.021828437,23.450001,0
2009-11-03,39.32,0.004775577,43.25,0.006678472,7.99,-0.011796378,61.700001,0.005026523,9.91,0.007514698,171.610001,0.002359977,18.5,-0.011810388,49.209999,0.001502886,2.93,0.002974631,23.469999,0.000370206
2009-11-04,38.959999,-0.003994572,42.799999,-0.004542353,8.05,0.003249101,60.290001,-0.01003988,9.9575,0.002076661,169.5,-0.005372891,18.59,0.002107661,49.869999,0.005786003,2.92,-0.001484769,23.57,0.001846511
2009-11-05,40.049999,0.011983573,44.389999,0.015841376,8.05,0,62.150002,0.013195856,10.1475,0.008208745,173.399994,0.009879376,18.889999,0.006952545,50.23,0.003123819,2.95,0.004439165,24.18,0.011096714
2009-11-06,40.240002,0.002055484,45.759998,0.013200862,8.08,0.00161548,60.060001,-0.014855812,10.0175,-0.005599709,171.779999,-0.004076482,18.93,0.000918679,49.759998,-0.004082824,3.19,0.033968667,24.040001,-0.002521815
2009-11-09,41.779999,0.016310432,45.41,-0.003334495,8.31,0.012189663,63.419998,0.023640889,10.3375,0.013656171,176.570007,0.011944338,19.459999,0.0119922,50.84,0.009325188,3.2,0.001359295,24.629999,0.010529913
2009-11-10,42.240002,0.004755505,45.509998,0.000955315,8.27,-0.002095514,63.599998,0.001230878,10.26,-0.003268162,176.509995,-0.000147632,19.5,0.000891798,50.610001,-0.001969196,3.06,-0.019428552,25.049999,0.007343319
2009-11-11,42.25,0.000102783,46.43,0.008691867,8.38,0.005738509,64.980003,0.009322625,10.1975,-0.002653647,179.850006,0.008141154,19.84,0.007507056,51.27,0.005626972,3.23,0.023481096,25.33,0.004827477
2009-11-12,41.84,-0.004235037,46.5,0.000654269,8.19,-0.009960117,64.489998,-0.003287364,9.8825,-0.013626891,178.479996,-0.003320909,19.68,-0.003516574,50.790001,-0.004085096,3.15,-0.010891969,25.370001,0.000685295
2009-11-13,41.880001,0.000415008,46.720001,0.002049891,8.26,0.003696146,65.709999,0.008139097,9.965,0.00361048,176.759995,-0.004205567,19.82,0.003078556,51.139999,0.002982494,3.22,0.009545318,25.440001,0.00119664
2009-11-16,42.93,0.010754205,46.529999,-0.0017698,8.38,0.006263971,67.480003,0.011543633,10.2125,0.010654767,177.25,0.001202263,20.23,0.008892233,51.990002,0.007159119,3.38,0.021060829,25.950001,0.008620255
2009-11-17,42.200001,-0.007448427,46.049999,-0.004503418,8.27,-0.005738509,65.93,-0.010092017,10.1075,-0.00448832,176.600006,-0.00159553,20.32,0.001927821,51.540001,-0.003775411,3.35,-0.003871893,25.870001,-0.001340933
2009-11-18,42.48,0.002872047,46.16,0.001036175,8.39,0.006256451,67.309998,0.008996502,9.9975,-0.004752337,176.899994,0.000737104,20.120001,-0.004295706,51.580002,0.000336932,3.27,-0.010497054,25.75,-0.002019212
2009-11-19,42.950001,0.00477867,45.849998,-0.002926479,8.21,-0.009418804,66.080002,-0.00800953,9.7,-0.013119679,172.830002,-0.010108683,19.299999,-0.018070711,50.860001,-0.00610499,3.12,-0.020393159,24.879999,-0.014926875
2009-11-20,43.299999,0.003524708,46.380001,0.004991433,8.09,-0.006394636,65.5,-0.003828747,9.555,-0.006541043,170.009995,-0.00714468,19.24,-0.001352219,51.110001,0.002129525,3.1,-0.0027929,24.74,-0.002450663
2009-11-23,43.709999,0.00409291,46.790001,0.003822301,8.16,0.003741637,66.699997,0.007884514,9.565,0.000454283,172,0.005053992,19.4,0.003596662,52.009998,0.007580948,3.1,0,25.139999,0.006965561
2009-11-24,42.849998,-0.008629991,47.380001,0.005442011,8.56,0.020783606,65.879997,-0.005372244,9.5275,-0.001706017,171.130005,-0.002202284,19.389999,-0.000223943,52.099998,0.00075087,3.3,0.027152246,25.280001,0.002411831
2009-11-25,43.259998,0.004135689,47.450001,0.00064116,8.64,0.004039978,65.980003,0.00065876,9.895,0.016436841,168.919998,-0.005645095,19.34,-0.001121317,52.48,0.00315612,3.53,0.029260766,25.42,0.002398459
2009-11-27,42.830002,-0.0043384,46.919998,-0.004878241,8.5,-0.007094817,63.790001,-0.014659722,9.545,-0.015639866,164.160004,-0.012413714,19.110001,-0.00519576,51.580002,-0.007512472,3.47,-0.007445231,25.25,-0.002914164
2009-11-30,42.830002,0,46.939999,0.000185091,8.37,-0.006693468,66.980003,0.021192554,9.575,0.00136285,169.660004,0.014312119,19.200001,0.002040542,51.970001,0.003271371,3.69,0.026696891,25.290001,0.000687464
2009-12-01,43.529999,0.007040563,47.84,0.008248095,8.44,0.003616989,67.970001,0.006372114,9.81,0.010530225,167.630005,-0.005227715,19.66,0.010282262,52.889999,0.007620834,3.69,0,25.940001,0.011021142
2009-12-02,43.130001,-0.004009189,47.740002,-0.000908738,8.59,0.007650717,68.889999,0.005838902,9.6725,-0.006130269,166.660004,-0.00252037,19.719999,0.001323375,53.32,0.003516582,3.97,0.031764141,25.959999,0.000334683
2009-12-03,43.540001,0.004108966,47.380001,-0.003287367,8.47,-0.006109754,68.739998,-0.000946663,9.42,-0.011487836,164.300003,-0.006193817,19.870001,0.003291,53,-0.002614271,4.06,0.009735527,26.440001,0.007956796
2009-12-04,43.790001,0.00248652,48.18,0.00727173,8.52,0.002556184,69.980003,0.007764442,9.51,0.004129614,167.240005,0.0077026,20.459999,0.012707719,52.75,-0.002053406,4.43,0.037877693,26.85,0.006682823
2009-12-07,43.970001,0.00178152,48.299999,0.001080326,8.5,-0.001020669,67.629997,-0.014834589,9.625,0.005220221,163.850006,-0.00889371,20.370001,-0.001914558,52.959999,0.001725504,4.65,0.021049227,26.620001,-0.003736223
2009-12-08,43.459999,-0.005066764,48.060001,-0.002163346,8.48,-0.001023073,67.370003,-0.001672801,9.2775,-0.015969775,161.839996,-0.005360603,19.99,-0.008178256,53.290001,0.00269776,4.5,-0.014240439,26.33,-0.004757208
2009-12-09,43.029999,-0.004318376,48.169998,0.000992853,8.48,0,67.449997,0.000515368,9.1525,-0.005891225,166.440002,0.012171853,20.01,0.000434295,53.689999,0.003247667,4.43,-0.006808788,25.99,-0.00564458
2009-12-10,43.209999,0.00181292,48.259998,0.000810671,8.72,0.012120633,66.949997,-0.003231373,9.335,0.008574585,166.729996,0.000756027,20.15,0.003027962,55.029999,0.010706109,4.37,-0.005922289,25.940001,-0.000836291
2009-12-11,44.34,0.011211433,48.650002,0.003495563,8.67,-0.002497387,67.800003,0.005479151,9.585,0.011477795,166,-0.001905652,19.9,-0.005421974,56.25,0.009523022,4.83,0.043465694,25.639999,-0.005051985
2009-12-14,45.369999,0.009973081,48.869999,0.001959468,8.93,0.012832361,69.330002,0.0096915,10.26,0.029555244,166.100006,0.00026156,19.98,0.001742407,55.77,-0.003721882,4.75,-0.007253521,25.98,0.005721143
2009-12-15,41.529999,-0.038406849,49.43,0.00494828,8.86,-0.003417737,68.639999,-0.004343944,10.3675,0.004526683,162.740005,-0.008875323,19.799999,-0.003930316,55.400002,-0.002890864,4.53,-0.020595408,25.440001,-0.009122023
2009-12-16,41.290001,-0.002517027,50.25,0.007145456,8.78,-0.003939206,69.239998,0.003779778,10.5325,0.006857424,164.990005,0.005963311,19.379999,-0.009311418,54.860001,-0.004253969,4.78,0.023329695,25.58,0.002383416
2009-12-17,40.939999,-0.003697066,49.450001,-0.006969761,8.7,-0.003975263,69.150002,-0.00056485,10.685,0.006243059,160.929993,-0.010820643,19.07,-0.007003057,54.259998,-0.004776038,4.62,-0.014785921,25.08,-0.008573008
2009-12-18,39.5,-0.015550732,50.07,0.005411287,8.9,0.009870754,68.019997,-0.007155589,10.8675,0.007355122,163.190002,0.006056555,19.629999,0.012569584,54.619999,0.002871914,4.53,-0.008543774,25.459999,0.00653085
2009-12-21,40.07,0.006222247,51.09,0.008758311,8.83,-0.003429303,68.949997,0.005897643,11.0925,0.008899789,165.449997,0.005973216,20.09,0.010059659,54.5,-0.000955186,4.6,0.00665963,25.84,0.006434127
2009-12-22,40.450001,0.004099194,52.32,0.010331833,8.8,-0.001478031,69.629997,0.004262125,11.2425,0.005833459,164.600006,-0.002236917,20.040001,-0.001082198,53.82,-0.005452809,5.13,0.047359533,25.639999,-0.003374505
2009-12-23,40.759998,0.003315617,52.16,-0.001330153,8.82,0.000985913,69.910004,0.001742951,11.3475,0.004037295,163.630005,-0.002566903,20.1,0.001298319,52.950001,-0.007077721,5.17,0.003373178,25.32,-0.005454303
2009-12-24,40.700001,-0.000639734,52.240002,0.000665602,8.85,0.001474686,70.800003,0.005493949,11.4325,0.003241019,163.970001,0.000901456,20.33,0.004941321,52.91,-0.000328211,5.38,0.017291733,25.83,0.008660705
2009-12-28,40.889999,0.00202268,53.27,0.008479512,8.83,-0.000982567,70.330002,-0.002892646,11.3975,-0.001331609,163.759995,-0.000556583,20.299999,-0.000641362,53.419998,0.004166106,5.02,-0.030078559,25.49,-0.005754571
2009-12-29,40.419998,-0.005020812,53.400002,0.001058577,8.82,-0.000492118,69.220001,-0.006909029,11.1375,-0.010021884,164.119995,0.000953679,20.4,0.002134151,53.389999,-0.000243955,4.85,-0.014961979,25.370001,-0.002049351
2009-12-30,40.34,-0.000860394,53.700001,0.00243302,9.05,0.011179994,69.309998,0.000564285,11.0775,-0.002345958,166.699997,0.006774097,20.59,0.004026179,53.700001,0.002514381,4.87,0.001787223,25.98,0.010318662
2009-12-31,39.459999,-0.009578824,53.5,-0.001620512,9,-0.00240607,67.07,-0.01426758,10.8975,-0.007114881,168.839996,0.005539741,20.4,-0.004026179,52.82,-0.007175897,4.84,-0.0026836,26.059999,0.001335248
2010-01-04,40.189999,0.007960925,53.639999,0.001134979,9.01,0.000482282,67.099998,0.000194201,11.5575,0.025537024,173.080002,0.010771558,20.879999,0.010100306,53.25,0.003521215,4.77,-0.006326983,26.01,-0.000834043
2010-01-05,41.209999,0.010884609,53.380001,-0.002110183,9.04,0.001443639,68.120003,0.006552151,11.5425,-0.000564019,176.139999,0.007611098,20.870001,-0.000208004,52.73,-0.004261841,5.31,0.046576142,25.860001,-0.002511815
2010-01-06,40.889999,-0.003385504,53.43,0.000406597,9.16,0.005727043,68.440002,0.002035355,11.4925,-0.001885371,174.259995,-0.004660292,20.799999,-0.001459156,53.25,0.004261841,5.09,-0.018376739,25.67,-0.003202669
2010-01-07,41.540001,0.006849403,52.990002,-0.003591238,9.09,-0.00333159,68.739998,0.001899502,11.39,-0.003890788,177.669998,0.0084164,20.6,-0.004196094,53.099998,-0.001225107,5.24,0.012613505,25.75,0.001351365
2010-01-08,39.91,-0.017384775,54.080002,0.008842763,9,-0.004321374,67.849998,-0.005659676,11.365,-0.000954284,174.309998,-0.0082918,20.83,0.00482205,52.639999,-0.003778632,5.14,-0.008368168,26.34,0.009838537
2010-01-11,39.23,-0.00746342,53.900002,-0.001447918,9.07,0.003364778,68.169998,0.002043442,11.0725,-0.011323751,171.559998,-0.006906265,20.950001,0.002494778,52.599998,-0.000330145,5.04,-0.008532583,26,-0.005642423
2010-01-12,39.259998,0.000331965,53.25,-0.005269169,9.14,0.003338909,67.489998,-0.004353866,10.785,-0.01142554,167.820007,-0.009572298,20.610001,-0.007106035,51.32,-0.01069908,5.08,0.003433176,24.91,-0.01859962
2010-01-13,39.73,0.005168292,54.080002,0.006717087,9.15,0.000474898,68.599998,0.007084688,10.965,0.007188487,169.070007,0.003222836,20.959999,0.007313245,51.5,0.001520581,5.48,0.032916846,25.02,0.001913578
2010-01-14,39.349998,-0.00417385,54.360001,0.002242757,9.51,0.016759423,68.309998,-0.00183983,10.9525,-0.000495374,168.529999,-0.001389352,21.48,0.010643019,50.009998,-0.012750392,5.59,0.008631249,24.709999,-0.005414578
2010-01-15,38.93,-0.004660311,54.18,-0.001440455,9.43,-0.003668824,68.089996,-0.001400964,10.7475,-0.008205808,165.210007,-0.008640869,20.799999,-0.013970963,50.549999,0.004664314,5.5,-0.007049118,24.5,-0.003706643
2010-01-19,39.099998,0.001892331,55.23,0.008336043,9.62,0.008663379,69.529999,0.009088914,10.96,0.0085031,166.860001,0.004315892,21.049999,0.005188765,50.889999,0.002911291,5.64,0.010916414,24.719999,0.003882364
