"word","freq","proportion"
"speakers",6,0.000200655474550197
"aesthetically",6,0.000200655474550197
"brain",6,0.000200655474550197
"tempted",6,0.000200655474550197
"cuts",6,0.000200655474550197
"lexus",6,0.000200655474550197
"surge",6,0.000200655474550197
"piping",6,0.000200655474550197
"uwmadison",6,0.000200655474550197
"makers",6,0.000200655474550197
"reply",6,0.000200655474550197
"clouds",6,0.000200655474550197
"swift",6,0.000200655474550197
"curious",6,0.000200655474550197
"shawn",6,0.000200655474550197
"departing",6,0.000200655474550197
"picturesque",6,0.000200655474550197
"separating",6,0.000200655474550197
"lcd",6,0.000200655474550197
"hyundai",6,0.000200655474550197
"badgers",6,0.000200655474550197
"perform",6,0.000200655474550197
"varies",6,0.000200655474550197
"browsing",6,0.000200655474550197
"esp",6,0.000200655474550197
"meh",6,0.000200655474550197
"vegetable",6,0.000200655474550197
"pepper",6,0.000200655474550197
"skin",6,0.000200655474550197
"glow",6,0.000200655474550197
"biz",6,0.000200655474550197
"intense",6,0.000200655474550197
"peter",6,0.000200655474550197
"doctors",6,0.000200655474550197
"tracy",6,0.000200655474550197
"jersey",6,0.000200655474550197
"rentacar",6,0.000200655474550197
"primary",6,0.000200655474550197
"arrangement",6,0.000200655474550197
"ellen",6,0.000200655474550197
"remembering",6,0.000200655474550197
"consideration",6,0.000200655474550197
"replied",6,0.000200655474550197
"scramble",6,0.000200655474550197
"sticky",6,0.000200655474550197
"pose",6,0.000200655474550197
"rider",6,0.000200655474550197
"tie",6,0.000200655474550197
"destroyed",6,0.000200655474550197
"distinctive",6,0.000200655474550197
"costumer",6,0.000200655474550197
"excitement",6,0.000200655474550197
"sedan",6,0.000200655474550197
"cracker",6,0.000200655474550197
"takeoff",6,0.000200655474550197
"practical",6,0.000200655474550197
"ali",6,0.000200655474550197
"coupled",6,0.000200655474550197
"sayin",6,0.000200655474550197
"behavior",6,0.000200655474550197
"lug",6,0.000200655474550197
"breaker",6,0.000200655474550197
"trick",6,0.000200655474550197
"skilled",6,0.000200655474550197
"shelves",6,0.000200655474550197
"designs",6,0.000200655474550197
"comprehensive",6,0.000200655474550197
"study",6,0.000200655474550197
"teach",6,0.000200655474550197
"kelby",6,0.000200655474550197
"iberico",6,0.000200655474550197
"mild",6,0.000200655474550197
"sidewalk",6,0.000200655474550197
"hunting",6,0.000200655474550197
"prepped",6,0.000200655474550197
"hostels",6,0.000200655474550197
"noting",6,0.000200655474550197
"allergy",6,0.000200655474550197
"messed",6,0.000200655474550197
"advisor",6,0.000200655474550197
"angles",6,0.000200655474550197
"expand",6,0.000200655474550197
"sympathetic",6,0.000200655474550197
"centers",6,0.000200655474550197
"sweat",6,0.000200655474550197
"chewy",6,0.000200655474550197
"residential",6,0.000200655474550197
"teenagers",6,0.000200655474550197
"admittedly",6,0.000200655474550197
"assignment",6,0.000200655474550197
"exotic",6,0.000200655474550197
"nonsense",6,0.000200655474550197
"hardworking",6,0.000200655474550197
"login",6,0.000200655474550197
"palace",6,0.000200655474550197
"aoli",6,0.000200655474550197
"lynn",6,0.000200655474550197
"alas",6,0.000200655474550197
"nerds",6,0.000200655474550197
"coin",6,0.000200655474550197
"kindest",6,0.000200655474550197
"frames",6,0.000200655474550197
"mystery",6,0.000200655474550197
"inspection",6,0.000200655474550197
"pricy",6,0.000200655474550197
"burritos",6,0.000200655474550197
"meticulously",6,0.000200655474550197
"powerful",6,0.000200655474550197
"royal",6,0.000200655474550197
"jon",6,0.000200655474550197
"jerry",6,0.000200655474550197
"outfitted",6,0.000200655474550197
"stack",6,0.000200655474550197
"theo",6,0.000200655474550197
"quickest",6,0.000200655474550197
"scone",6,0.000200655474550197
"shares",6,0.000200655474550197
"refills",6,0.000200655474550197
"pretend",6,0.000200655474550197
"teenage",6,0.000200655474550197
"yup",6,0.000200655474550197
"cabbie",6,0.000200655474550197
"sounding",6,0.000200655474550197
"tool",6,0.000200655474550197
"adored",6,0.000200655474550197
"morgan",6,0.000200655474550197
"explorer",6,0.000200655474550197
"kiosks",6,0.000200655474550197
"dvds",6,0.000200655474550197
"forms",6,0.000200655474550197
"offsite",6,0.000200655474550197
"bedside",6,0.000200655474550197
"tesla",6,0.000200655474550197
"woodwork",6,0.000200655474550197
"cauliflower",6,0.000200655474550197
"delightfully",6,0.000200655474550197
"lite",6,0.000200655474550197
"awake",6,0.000200655474550197
"blessed",6,0.000200655474550197
"escalator",6,0.000200655474550197
"dang",6,0.000200655474550197
"controlled",6,0.000200655474550197
"refill",6,0.000200655474550197
"biggie",6,0.000200655474550197
"crannies",6,0.000200655474550197
"marketing",6,0.000200655474550197
"explanation",6,0.000200655474550197
"toronto",6,0.000200655474550197
"designated",6,0.000200655474550197
"coffeetea",6,0.000200655474550197
"pax",6,0.000200655474550197
"attendees",6,0.000200655474550197
"greeter",6,0.000200655474550197
"poached",6,0.000200655474550197
"truth",6,0.000200655474550197
"championship",6,0.000200655474550197
"smoky",6,0.000200655474550197
"texture",6,0.000200655474550197
"slippery",6,0.000200655474550197
"slower",6,0.000200655474550197
"drawn",6,0.000200655474550197
"regulars",6,0.000200655474550197
"patty",6,0.000200655474550197
"senses",6,0.000200655474550197
"intelligent",6,0.000200655474550197
"hotwirecom",6,0.000200655474550197
"patterns",6,0.000200655474550197
"pumps",6,0.000200655474550197
"intricate",6,0.000200655474550197
"washerdryer",6,0.000200655474550197
"sail",6,0.000200655474550197
"tape",6,0.000200655474550197
"acres",6,0.000200655474550197
"founder",6,0.000200655474550197
"baths",6,0.000200655474550197
"eliminated",6,0.000200655474550197
"airways",6,0.000200655474550197
"legacy",6,0.000200655474550197
"glimpse",6,0.000200655474550197
"cabinets",6,0.000200655474550197
"cheddar",6,0.000200655474550197
"closets",6,0.000200655474550197
"aroma",6,0.000200655474550197
"chandelier",6,0.000200655474550197
"docks",6,0.000200655474550197
"periodically",6,0.000200655474550197
"prominent",6,0.000200655474550197
"jesus",6,0.000200655474550197
"reassuring",6,0.000200655474550197
"solved",6,0.000200655474550197
"reduce",6,0.000200655474550197
"elyria",6,0.000200655474550197
"miami",6,0.000200655474550197
"cargo",6,0.000200655474550197
"audi",6,0.000200655474550197
"doctor",6,0.000200655474550197
"dash",6,0.000200655474550197
"rob",6,0.000200655474550197
"brandnew",6,0.000200655474550197
"grow",6,0.000200655474550197
"journal",6,0.000200655474550197
"shampoos",6,0.000200655474550197
"terrified",6,0.000200655474550197
"escalade",6,0.000200655474550197
"avid",6,0.000200655474550197
"refund",6,0.000200655474550197
"makeyourown",6,0.000200655474550197
"paris",6,0.000200655474550197
"communicating",6,0.000200655474550197
"cupcakes",6,0.000200655474550197
"mmm",6,0.000200655474550197
"pale",6,0.000200655474550197
"rings",6,0.000200655474550197
"valeted",6,0.000200655474550197
"exorbitant",6,0.000200655474550197
"versa",6,0.000200655474550197
"lap",6,0.000200655474550197
"tube",6,0.000200655474550197
"inclusive",6,0.000200655474550197
"climate",6,0.000200655474550197
"retro",6,0.000200655474550197
"headboard",6,0.000200655474550197
"halloween",6,0.000200655474550197
"savings",6,0.000200655474550197
"wellstocked",6,0.000200655474550197
"mentioning",6,0.000200655474550197
"photographers",6,0.000200655474550197
"styles",6,0.000200655474550197
"birdcage",6,0.000200655474550197
"deter",6,0.000200655474550197
"charismatic",6,0.000200655474550197
"manages",6,0.000200655474550197
"shining",6,0.000200655474550197
"windy",6,0.000200655474550197
"hype",6,0.000200655474550197
"pregame",6,0.000200655474550197
"centralized",6,0.000200655474550197
"toaster",6,0.000200655474550197
"functions",6,0.000200655474550197
"housing",6,0.000200655474550197
"retired",6,0.000200655474550197
"basics",6,0.000200655474550197
"onetime",6,0.000200655474550197
"mounted",6,0.000200655474550197
"deserved",6,0.000200655474550197
"grandeur",6,0.000200655474550197
"cancer",6,0.000200655474550197
"flood",6,0.000200655474550197
"tldr",6,0.000200655474550197
"earl",6,0.000200655474550197
"accord",6,0.000200655474550197
"fantasy",6,0.000200655474550197
"partying",6,0.000200655474550197
"suburb",6,0.000200655474550197
"gated",6,0.000200655474550197
"political",6,0.000200655474550197
"promoted",6,0.000200655474550197
"godsend",6,0.000200655474550197
"mayo",6,0.000200655474550197
"lounges",6,0.000200655474550197
"breathing",6,0.000200655474550197
"shy",6,0.000200655474550197
"squeeze",6,0.000200655474550197
"furry",6,0.000200655474550197
"pathways",6,0.000200655474550197
"accents",6,0.000200655474550197
"stating",6,0.000200655474550197
"darlene",6,0.000200655474550197
"opinions",6,0.000200655474550197
"polished",6,0.000200655474550197
"copies",6,0.000200655474550197
"johnny",6,0.000200655474550197
"lasting",6,0.000200655474550197
"ammenities",6,0.000200655474550197
"backpack",6,0.000200655474550197
"rows",6,0.000200655474550197
"plazas",6,0.000200655474550197
"ventured",6,0.000200655474550197
"narrated",6,0.000200655474550197
"owe",6,0.000200655474550197
"fest",6,0.000200655474550197
"sport",6,0.000200655474550197
"suggesting",6,0.000200655474550197
"cody",6,0.000200655474550197
"connects",6,0.000200655474550197
"tales",6,0.000200655474550197
"increased",6,0.000200655474550197
"released",6,0.000200655474550197
"tipping",6,0.000200655474550197
"barons",6,0.000200655474550197
"redeye",6,0.000200655474550197
"delivering",6,0.000200655474550197
"stow",6,0.000200655474550197
"mani",6,0.000200655474550197
"labs",6,0.000200655474550197
"accessories",6,0.000200655474550197
"gloria",6,0.000200655474550197
"necklace",6,0.000200655474550197
"pcc",6,0.000200655474550197
"brenda",6,0.000200655474550197
"vision",6,0.000200655474550197
"sweetheart",6,0.000200655474550197
"hyatts",6,0.000200655474550197
"span",6,0.000200655474550197
"anxious",6,0.000200655474550197
"tooth",6,0.000200655474550197
"goodtime",6,0.000200655474550197
"baltimore",6,0.000200655474550197
"navigation",6,0.000200655474550197
"carrier",6,0.000200655474550197
"supper",6,0.000200655474550197
"youngest",6,0.000200655474550197
"clue",6,0.000200655474550197
"tacky",6,0.000200655474550197
"awards",6,0.000200655474550197
"seth",6,0.000200655474550197
"bands",6,0.000200655474550197
"dec",6,0.000200655474550197
"hts",6,0.000200655474550197
"approached",6,0.000200655474550197
"generic",6,0.000200655474550197
"solely",6,0.000200655474550197
"fridges",6,0.000200655474550197
"loose",6,0.000200655474550197
"suitcases",6,0.000200655474550197
"cuban",6,0.000200655474550197
"peek",6,0.000200655474550197
"release",6,0.000200655474550197
"hatties",6,0.000200655474550197
"buzz",6,0.000200655474550197
"precious",6,0.000200655474550197
"prep",6,0.000200655474550197
"shelley",6,0.000200655474550197
"yea",6,0.000200655474550197
"ipas",6,0.000200655474550197
"hhonors",6,0.000200655474550197
"waits",6,0.000200655474550197
"suspect",6,0.000200655474550197
"volumes",6,0.000200655474550197
"obnoxious",6,0.000200655474550197
"detour",6,0.000200655474550197
"churches",6,0.000200655474550197
"thinks",6,0.000200655474550197
"mgr",6,0.000200655474550197
"labels",6,0.000200655474550197
"healing",6,0.000200655474550197
"settle",6,0.000200655474550197
"satellite",6,0.000200655474550197
"spark",6,0.000200655474550197
"primantis",6,0.000200655474550197
"walker",6,0.000200655474550197
"orlando",6,0.000200655474550197
"root",6,0.000200655474550197
"sucker",6,0.000200655474550197
"carryon",6,0.000200655474550197
"spaced",6,0.000200655474550197
"marina",6,0.000200655474550197
"drug",6,0.000200655474550197
"furnaces",6,0.000200655474550197
"bier",6,0.000200655474550197
"image",6,0.000200655474550197
"varieties",6,0.000200655474550197
"olive",6,0.000200655474550197
"plated",6,0.000200655474550197
"ver",6,0.000200655474550197
"grapes",6,0.000200655474550197
"goldfish",6,0.000200655474550197
"wholeheartedly",6,0.000200655474550197
"bearded",6,0.000200655474550197
"dans",6,0.000200655474550197
"mais",6,0.000200655474550197
"plugged",6,0.000200655474550197
"bypass",6,0.000200655474550197
"danielle",6,0.000200655474550197
"oneway",6,0.000200655474550197
"refer",6,0.000200655474550197
"inquiry",6,0.000200655474550197
"lloyd",6,0.000200655474550197
"sledding",6,0.000200655474550197
"aforementioned",6,0.000200655474550197
"popeyes",6,0.000200655474550197
"bored",6,0.000200655474550197
"oak",6,0.000200655474550197
"segways",6,0.000200655474550197
"batch",6,0.000200655474550197
"policies",6,0.000200655474550197
"burbs",6,0.000200655474550197
"jamie",6,0.000200655474550197
"renewal",6,0.000200655474550197
"mke",6,0.000200655474550197
"jetted",6,0.000200655474550197
"reminder",6,0.000200655474550197
"pasture",6,0.000200655474550197
"colts",6,0.000200655474550197
"cidade",6,0.000200655474550197
"rowdy",6,0.000200655474550197
"keepers",6,0.000200655474550197
"aquarium",6,0.000200655474550197
"grains",6,0.000200655474550197
"joel",6,0.000200655474550197
"shakes",6,0.000200655474550197
"bcycle",6,0.000200655474550197
"token",6,0.000200655474550197
"messages",6,0.000200655474550197
"galder",6,0.000200655474550197
"dusk",6,0.000200655474550197
"wedge",6,0.000200655474550197
"quail",6,0.000200655474550197
"murdy",6,0.000200655474550197
"stovetop",6,0.000200655474550197
"pizzeria",6,0.000200655474550197
"barrelhouse",6,0.000200655474550197
"infant",6,0.000200655474550197
"holders",6,0.000200655474550197
"amex",6,0.000200655474550197
"rosemary",6,0.000200655474550197
"cemetery",6,0.000200655474550197
"statues",6,0.000200655474550197
"carmels",6,0.000200655474550197
"weleski",6,0.000200655474550197
"sass",6,0.000200655474550197
"spiced",6,0.000200655474550197
"hotelarchitecture",6,0.000200655474550197
"franco",6,0.000200655474550197
"steamship",6,0.000200655474550197
"landlocked",6,0.000200655474550197
"lavender",6,0.000200655474550197
"boyd",6,0.000200655474550197
"poutine",5,0.000167212895458498
"doormen",5,0.000167212895458498
"gain",5,0.000167212895458498
"toothbrush",5,0.000167212895458498
"characters",5,0.000167212895458498
"operator",5,0.000167212895458498
"rad",5,0.000167212895458498
"sweeter",5,0.000167212895458498
"deli",5,0.000167212895458498
"obtain",5,0.000167212895458498
"chevrolet",5,0.000167212895458498
"rebook",5,0.000167212895458498
"covering",5,0.000167212895458498
"lie",5,0.000167212895458498
"sends",5,0.000167212895458498
"sand",5,0.000167212895458498
"gymnasium",5,0.000167212895458498
"managing",5,0.000167212895458498
"decoder",5,0.000167212895458498
"grain",5,0.000167212895458498
"costly",5,0.000167212895458498
"donut",5,0.000167212895458498
"pastrami",5,0.000167212895458498
"bryan",5,0.000167212895458498
"hardy",5,0.000167212895458498
"carbon",5,0.000167212895458498
"unload",5,0.000167212895458498
"bothersome",5,0.000167212895458498
"selfserve",5,0.000167212895458498
"ethical",5,0.000167212895458498
"mecca",5,0.000167212895458498
"cleve",5,0.000167212895458498
"descriptions",5,0.000167212895458498
"elf",5,0.000167212895458498
"pee",5,0.000167212895458498
"kat",5,0.000167212895458498
"cilantro",5,0.000167212895458498
"intestine",5,0.000167212895458498
"corridors",5,0.000167212895458498
"striking",5,0.000167212895458498
"maggie",5,0.000167212895458498
"watered",5,0.000167212895458498
"corkscrew",5,0.000167212895458498
"birthplace",5,0.000167212895458498
"struggle",5,0.000167212895458498
"thumb",5,0.000167212895458498
"mixture",5,0.000167212895458498
"decadent",5,0.000167212895458498
"essence",5,0.000167212895458498
"lightly",5,0.000167212895458498
"smothered",5,0.000167212895458498
"hopped",5,0.000167212895458498
"humorous",5,0.000167212895458498
"lifelong",5,0.000167212895458498
"shouting",5,0.000167212895458498
"collins",5,0.000167212895458498
"mezzanine",5,0.000167212895458498
"vaults",5,0.000167212895458498
"versed",5,0.000167212895458498
"bartlett",5,0.000167212895458498
"crossing",5,0.000167212895458498
"isolated",5,0.000167212895458498
"communal",5,0.000167212895458498
"grapefruit",5,0.000167212895458498
"insane",5,0.000167212895458498
"worrying",5,0.000167212895458498
"americanized",5,0.000167212895458498
"mapo",5,0.000167212895458498
"ribbon",5,0.000167212895458498
"polenta",5,0.000167212895458498
"flowing",5,0.000167212895458498
"caveat",5,0.000167212895458498
"condiments",5,0.000167212895458498
"neighboring",5,0.000167212895458498
"kate",5,0.000167212895458498
"collected",5,0.000167212895458498
"farmland",5,0.000167212895458498
"loudly",5,0.000167212895458498
"opulence",5,0.000167212895458498
"represent",5,0.000167212895458498
"resource",5,0.000167212895458498
"digging",5,0.000167212895458498
"deliciously",5,0.000167212895458498
"noodle",5,0.000167212895458498
"shouldve",5,0.000167212895458498
"freedom",5,0.000167212895458498
"moscow",5,0.000167212895458498
"waunakee",5,0.000167212895458498
"undoubtedly",5,0.000167212895458498
"jetta",5,0.000167212895458498
"arboretum",5,0.000167212895458498
"fence",5,0.000167212895458498
"bin",5,0.000167212895458498
"dual",5,0.000167212895458498
"recycling",5,0.000167212895458498
"buyer",5,0.000167212895458498
"packaged",5,0.000167212895458498
"freak",5,0.000167212895458498
"reality",5,0.000167212895458498
"supposedly",5,0.000167212895458498
"capable",5,0.000167212895458498
"peoples",5,0.000167212895458498
"comfiest",5,0.000167212895458498
"laptops",5,0.000167212895458498
"refused",5,0.000167212895458498
"jan",5,0.000167212895458498
"mar",5,0.000167212895458498
"records",5,0.000167212895458498
"whitfield",5,0.000167212895458498
"employer",5,0.000167212895458498
"christopher",5,0.000167212895458498
"mango",5,0.000167212895458498
"smoothie",5,0.000167212895458498
"overhead",5,0.000167212895458498
"settling",5,0.000167212895458498
"sangria",5,0.000167212895458498
"male",5,0.000167212895458498
"hiding",5,0.000167212895458498
"worldclass",5,0.000167212895458498
"homework",5,0.000167212895458498
"harsh",5,0.000167212895458498
"autographs",5,0.000167212895458498
"disagree",5,0.000167212895458498
"feelings",5,0.000167212895458498
"pilgrimage",5,0.000167212895458498
"download",5,0.000167212895458498
"yards",5,0.000167212895458498
"biscotti",5,0.000167212895458498
"consummate",5,0.000167212895458498
"handson",5,0.000167212895458498
"belt",5,0.000167212895458498
"operations",5,0.000167212895458498
"frustrating",5,0.000167212895458498
"laidback",5,0.000167212895458498
"handing",5,0.000167212895458498
"crash",5,0.000167212895458498
"watering",5,0.000167212895458498
"barry",5,0.000167212895458498
"brilliant",5,0.000167212895458498
"pinball",5,0.000167212895458498
"soo",5,0.000167212895458498
"excellently",5,0.000167212895458498
"natalie",5,0.000167212895458498
"hoot",5,0.000167212895458498
"encourages",5,0.000167212895458498
"stacy",5,0.000167212895458498
"beating",5,0.000167212895458498
"slip",5,0.000167212895458498
"pitchers",5,0.000167212895458498
"wiped",5,0.000167212895458498
"mignon",5,0.000167212895458498
"credited",5,0.000167212895458498
"corrected",5,0.000167212895458498
"laurel",5,0.000167212895458498
"sleepers",5,0.000167212895458498
"espresso",5,0.000167212895458498
"rocked",5,0.000167212895458498
"nightmares",5,0.000167212895458498
"luncheon",5,0.000167212895458498
"takeout",5,0.000167212895458498
"extraordinarily",5,0.000167212895458498
"hospice",5,0.000167212895458498
"cleared",5,0.000167212895458498
"ratio",5,0.000167212895458498
"congested",5,0.000167212895458498
"marshall",5,0.000167212895458498
"specialize",5,0.000167212895458498
"cafeteria",5,0.000167212895458498
"scrubs",5,0.000167212895458498
"chardon",5,0.000167212895458498
"caters",5,0.000167212895458498
"reliability",5,0.000167212895458498
"necessity",5,0.000167212895458498
"pregnant",5,0.000167212895458498
"duh",5,0.000167212895458498
"transformed",5,0.000167212895458498
"searched",5,0.000167212895458498
"wontons",5,0.000167212895458498
"jar",5,0.000167212895458498
"teeth",5,0.000167212895458498
"toes",5,0.000167212895458498
"joey",5,0.000167212895458498
"kennywood",5,0.000167212895458498
"lee",5,0.000167212895458498
"atrium",5,0.000167212895458498
"bathrobes",5,0.000167212895458498
"pier",5,0.000167212895458498
"prenatal",5,0.000167212895458498
"fudge",5,0.000167212895458498
"kiss",5,0.000167212895458498
"manchego",5,0.000167212895458498
"tangy",5,0.000167212895458498
"refresh",5,0.000167212895458498
"apt",5,0.000167212895458498
"twins",5,0.000167212895458498
"belgium",5,0.000167212895458498
"nitro",5,0.000167212895458498
"helpfulness",5,0.000167212895458498
"lean",5,0.000167212895458498
"coffeemaker",5,0.000167212895458498
"entertainers",5,0.000167212895458498
"crisis",5,0.000167212895458498
"effectively",5,0.000167212895458498
"excursion",5,0.000167212895458498
"fulfilled",5,0.000167212895458498
"stains",5,0.000167212895458498
"ralfies",5,0.000167212895458498
"scoop",5,0.000167212895458498
"quaker",5,0.000167212895458498
"barber",5,0.000167212895458498
"blows",5,0.000167212895458498
"congratulations",5,0.000167212895458498
"manning",5,0.000167212895458498
"charts",5,0.000167212895458498
"laguardia",5,0.000167212895458498
"smallish",5,0.000167212895458498
"forbes",5,0.000167212895458498
"proprietor",5,0.000167212895458498
"aesthetics",5,0.000167212895458498
"dispatch",5,0.000167212895458498
"overdone",5,0.000167212895458498
"peanuts",5,0.000167212895458498
"admired",5,0.000167212895458498
"blanc",5,0.000167212895458498
"oops",5,0.000167212895458498
"outback",5,0.000167212895458498
"packets",5,0.000167212895458498
"quantity",5,0.000167212895458498
"specialties",5,0.000167212895458498
"finishing",5,0.000167212895458498
"breaded",5,0.000167212895458498
"noticeable",5,0.000167212895458498
"sake",5,0.000167212895458498
"kohl",5,0.000167212895458498
"tripadvisor",5,0.000167212895458498
"afternoons",5,0.000167212895458498
"downright",5,0.000167212895458498
"washes",5,0.000167212895458498
"wears",5,0.000167212895458498
"depends",5,0.000167212895458498
"fred",5,0.000167212895458498
"qualified",5,0.000167212895458498
"counts",5,0.000167212895458498
"sculptures",5,0.000167212895458498
"abandoned",5,0.000167212895458498
"slammed",5,0.000167212895458498
"barb",5,0.000167212895458498
"unmatched",5,0.000167212895458498
"cod",5,0.000167212895458498
"remedy",5,0.000167212895458498
"broccoli",5,0.000167212895458498
"roadside",5,0.000167212895458498
"hummus",5,0.000167212895458498
"chaise",5,0.000167212895458498
"duration",5,0.000167212895458498
"genius",5,0.000167212895458498
"bumped",5,0.000167212895458498
"canopy",5,0.000167212895458498
"mussels",5,0.000167212895458498
"tricks",5,0.000167212895458498
"inches",5,0.000167212895458498
"recline",5,0.000167212895458498
"esa",5,0.000167212895458498
"remaining",5,0.000167212895458498
"workouts",5,0.000167212895458498
"hood",5,0.000167212895458498
"linen",5,0.000167212895458498
"artistic",5,0.000167212895458498
"peach",5,0.000167212895458498
"bear",5,0.000167212895458498
"hiked",5,0.000167212895458498
"criticism",5,0.000167212895458498
"ernie",5,0.000167212895458498
"waived",5,0.000167212895458498
"corridor",5,0.000167212895458498
"painful",5,0.000167212895458498
"minded",5,0.000167212895458498
"thx",5,0.000167212895458498
"gals",5,0.000167212895458498
"overture",5,0.000167212895458498
"postcard",5,0.000167212895458498
"campsite",5,0.000167212895458498
"kicked",5,0.000167212895458498
"secrets",5,0.000167212895458498
"reflect",5,0.000167212895458498
"resulting",5,0.000167212895458498
"grassy",5,0.000167212895458498
"representatives",5,0.000167212895458498
"centre",5,0.000167212895458498
"goodsized",5,0.000167212895458498
"shoe",5,0.000167212895458498
"asks",5,0.000167212895458498
"boasts",5,0.000167212895458498
"bourbons",5,0.000167212895458498
"technician",5,0.000167212895458498
"yearly",5,0.000167212895458498
"source",5,0.000167212895458498
"compares",5,0.000167212895458498
"streaming",5,0.000167212895458498
"avocado",5,0.000167212895458498
"cutest",5,0.000167212895458498
"songs",5,0.000167212895458498
"techniques",5,0.000167212895458498
"candied",5,0.000167212895458498
"virtually",5,0.000167212895458498
"walnuts",5,0.000167212895458498
"intention",5,0.000167212895458498
"equal",5,0.000167212895458498
"throwback",5,0.000167212895458498
"reusable",5,0.000167212895458498
"survey",5,0.000167212895458498
"costco",5,0.000167212895458498
"northside",5,0.000167212895458498
"presidents",5,0.000167212895458498
"butterfly",5,0.000167212895458498
"ambassador",5,0.000167212895458498
"flexibility",5,0.000167212895458498
"revival",5,0.000167212895458498
"narrator",5,0.000167212895458498
"emily",5,0.000167212895458498
"zip",5,0.000167212895458498
"nurse",5,0.000167212895458498
"cautious",5,0.000167212895458498
"longterm",5,0.000167212895458498
"growlers",5,0.000167212895458498
"carving",5,0.000167212895458498
"ignore",5,0.000167212895458498
"responsible",5,0.000167212895458498
"downsides",5,0.000167212895458498
"instances",5,0.000167212895458498
"angel",5,0.000167212895458498
"boards",5,0.000167212895458498
"rockstar",5,0.000167212895458498
"miscommunication",5,0.000167212895458498
"involves",5,0.000167212895458498
"realistic",5,0.000167212895458498
"backed",5,0.000167212895458498
"weeknight",5,0.000167212895458498
"lanes",5,0.000167212895458498
"matia",5,0.000167212895458498
"disaster",5,0.000167212895458498
"behaved",5,0.000167212895458498
"horse",5,0.000167212895458498
"brandywine",5,0.000167212895458498
"exercises",5,0.000167212895458498
"chagrin",5,0.000167212895458498
"odor",5,0.000167212895458498
"expense",5,0.000167212895458498
"hated",5,0.000167212895458498
"welllocated",5,0.000167212895458498
"tends",5,0.000167212895458498
"lifestyles",5,0.000167212895458498
"filthy",5,0.000167212895458498
"removal",5,0.000167212895458498
"geared",5,0.000167212895458498
"citys",5,0.000167212895458498
"bigelow",5,0.000167212895458498
"eleven",5,0.000167212895458498
"rocky",5,0.000167212895458498
"ruin",5,0.000167212895458498
"converse",5,0.000167212895458498
"singles",5,0.000167212895458498
"appt",5,0.000167212895458498
"hardboiled",5,0.000167212895458498
"vice",5,0.000167212895458498
"peru",5,0.000167212895458498
"manageable",5,0.000167212895458498
"creams",5,0.000167212895458498
"flooded",5,0.000167212895458498
"nobrainer",5,0.000167212895458498
"berea",5,0.000167212895458498
"wasting",5,0.000167212895458498
"opener",5,0.000167212895458498
"leftover",5,0.000167212895458498
"hardest",5,0.000167212895458498
"meticulous",5,0.000167212895458498
"congratulate",5,0.000167212895458498
"exits",5,0.000167212895458498
"arm",5,0.000167212895458498
"gratis",5,0.000167212895458498
"nonprofit",5,0.000167212895458498
"imagining",5,0.000167212895458498
"category",5,0.000167212895458498
"marissa",5,0.000167212895458498
"waitstaff",5,0.000167212895458498
"occurred",5,0.000167212895458498
"unnecessary",5,0.000167212895458498
"interviews",5,0.000167212895458498
"gratitude",5,0.000167212895458498
"heavily",5,0.000167212895458498
"lawn",5,0.000167212895458498
"crosscountry",5,0.000167212895458498
"fishing",5,0.000167212895458498
"skiing",5,0.000167212895458498
"sleeps",5,0.000167212895458498
"jackets",5,0.000167212895458498
"playoffs",5,0.000167212895458498
"stream",5,0.000167212895458498
"roman",5,0.000167212895458498
"stain",5,0.000167212895458498
"teacher",5,0.000167212895458498
"grey",5,0.000167212895458498
"impact",5,0.000167212895458498
"cocoa",5,0.000167212895458498
"poured",5,0.000167212895458498
"rained",5,0.000167212895458498
"application",5,0.000167212895458498
"courtney",5,0.000167212895458498
"worlds",5,0.000167212895458498
"stoked",5,0.000167212895458498
"environmentally",5,0.000167212895458498
"brush",5,0.000167212895458498
"sienna",5,0.000167212895458498
"global",5,0.000167212895458498
"brainer",5,0.000167212895458498
"suck",5,0.000167212895458498
"selfparking",5,0.000167212895458498
"harry",5,0.000167212895458498
"tix",5,0.000167212895458498
"flaw",5,0.000167212895458498
"established",5,0.000167212895458498
"height",5,0.000167212895458498
"nite",5,0.000167212895458498
"maddie",5,0.000167212895458498
"dab",5,0.000167212895458498
"awaited",5,0.000167212895458498
"unparalleled",5,0.000167212895458498
"scan",5,0.000167212895458498
"uniquely",5,0.000167212895458498
"medication",5,0.000167212895458498
"cubs",5,0.000167212895458498
"hurricane",5,0.000167212895458498
"oddly",5,0.000167212895458498
"quietest",5,0.000167212895458498
"strolling",5,0.000167212895458498
"com",5,0.000167212895458498
"privileged",5,0.000167212895458498
"granite",5,0.000167212895458498
"melt",5,0.000167212895458498
"customized",5,0.000167212895458498
"docked",5,0.000167212895458498
"survived",5,0.000167212895458498
"questionable",5,0.000167212895458498
"uphill",5,0.000167212895458498
"vantage",5,0.000167212895458498
"portable",5,0.000167212895458498
"mega",5,0.000167212895458498
"inspire",5,0.000167212895458498
"rocking",5,0.000167212895458498
"transfers",5,0.000167212895458498
"stranger",5,0.000167212895458498
"oscar",5,0.000167212895458498
"aurora",5,0.000167212895458498
"gala",5,0.000167212895458498
"cage",5,0.000167212895458498
